Tweet ID,Tweet URL,Tweet Type,Media Type,Media URL,Media Alt Text
1571829612593782785,https://twitter.com/SBF_FTX/status/1571829612593782785,Tweet,photo,https://pbs.twimg.com/media/FdBCmWOWAAAmwGt.jpg,
1569685937411751937,https://twitter.com/SBF_FTX/status/1569685937411751937,Reply,photo,https://pbs.twimg.com/media/FcilCPkXkAA4hsI.jpg,
1569398683048853504,https://twitter.com/SBF_FTX/status/1569398683048853504,Tweet,photo,https://pbs.twimg.com/media/Fcefv7kXkAQJoQM.jpg,
1569393290025336839,https://twitter.com/SBF_FTX/status/1569393290025336839,Tweet,photo,https://pbs.twimg.com/media/FceaufeXwAYJyDE.jpg,
1566687660718047233,https://twitter.com/SBF_FTX/status/1566687660718047233,Tweet,photo,https://pbs.twimg.com/media/Fb3-HYfX0AMTyUu.jpg,
1564202883658256384,https://twitter.com/SBF_FTX/status/1564202883658256384,Reply,photo,https://pbs.twimg.com/media/FbUqOxWWIAIPCEZ.jpg,
1564197955732738059,https://twitter.com/SBF_FTX/status/1564197955732738059,Tweet,photo,https://pbs.twimg.com/media/FbUlHNXXoAE2QjE.jpg,
1562855504006696961,https://twitter.com/SBF_FTX/status/1562855504006696961,Tweet,photo,https://pbs.twimg.com/media/FbBgyD3XwAAq_U0.jpg,
1562574227017912320,https://twitter.com/SBF_FTX/status/1562574227017912320,Tweet,photo,https://pbs.twimg.com/media/Fa9gpMfWQAARw5_.png,
1562131126839398401,https://twitter.com/SBF_FTX/status/1562131126839398401,Tweet,video,https://video.twimg.com/ext_tw_video/1562131047311179777/pu/vid/480x270/dgItojdGrzcpWDTz.mp4?tag=12,
1561966774848987137,https://twitter.com/SBF_FTX/status/1561966774848987137,Tweet,video,https://video.twimg.com/ext_tw_video/1561966696721678337/pu/vid/640x360/P2ZudiMU6JpM5S_H.mp4?tag=12,
1561212168271548417,https://twitter.com/SBF_FTX/status/1561212168271548417,Tweet,photo,https://pbs.twimg.com/media/FaqKMEVXwAAzgB4.jpg,
1558761986451718145,https://twitter.com/SBF_FTX/status/1558761986451718145,Reply,photo,https://pbs.twimg.com/media/FaHVngiX0AEzO48.jpg,
1558761979862519808,https://twitter.com/SBF_FTX/status/1558761979862519808,Reply,photo,https://pbs.twimg.com/media/FaHUNFSXkAEierH.jpg,
1558761976830070784,https://twitter.com/SBF_FTX/status/1558761976830070784,Reply,photo,https://pbs.twimg.com/media/FaHTKH1WQAEIx0d.jpg,
1557113351909646339,https://twitter.com/SBF_FTX/status/1557113351909646339,Reply,photo,https://pbs.twimg.com/media/FZv26F0XgAAXLbo.jpg,
1557113348654878720,https://twitter.com/SBF_FTX/status/1557113348654878720,Reply,photo,https://pbs.twimg.com/media/FZv2fXZXkAAdzpj.jpg,
1554961184624988164,https://twitter.com/SBF_FTX/status/1554961184624988164,Quote,photo,https://pbs.twimg.com/media/FZRUtXwX0AEUyKO.jpg,
1553462053679108096,https://twitter.com/SBF_FTX/status/1553462053679108096,Tweet,photo,https://pbs.twimg.com/media/FY8BXuxWQAA2aTE.jpg,
1549341201748447232,https://twitter.com/SBF_FTX/status/1549341201748447232,Reply,photo,https://pbs.twimg.com/media/FYBdheAXkAEyuSB.jpg,
1549338404319465474,https://twitter.com/SBF_FTX/status/1549338404319465474,Tweet,photo,https://pbs.twimg.com/media/FYBaSScXwAAzRTZ.jpg,
1549199564426584064,https://twitter.com/SBF_FTX/status/1549199564426584064,Tweet,photo,https://pbs.twimg.com/media/FX_coyEXkAA3PBl.png,
1548292392603619329,https://twitter.com/SBF_FTX/status/1548292392603619329,Reply,photo,https://pbs.twimg.com/media/FXye6czUcAIIbuM.jpg,
1548292392603619329,https://twitter.com/SBF_FTX/status/1548292392603619329,Reply,photo,https://pbs.twimg.com/media/FXye9yfVQAAOCTR.jpg,
1544846209835212800,https://twitter.com/SBF_FTX/status/1544846209835212800,Tweet,photo,https://pbs.twimg.com/media/FXBlaS3WAAAn7wc.png,
1543003143998513152,https://twitter.com/SBF_FTX/status/1543003143998513152,Reply,photo,https://pbs.twimg.com/media/FWnZKIDXoAA09wO.jpg,
1543003143998513152,https://twitter.com/SBF_FTX/status/1543003143998513152,Reply,photo,https://pbs.twimg.com/media/FWnZKJLXoAUlBKw.jpg,
1543003143998513152,https://twitter.com/SBF_FTX/status/1543003143998513152,Reply,photo,https://pbs.twimg.com/media/FWnZKcXXoAEYhNW.jpg,
1543003143998513152,https://twitter.com/SBF_FTX/status/1543003143998513152,Reply,photo,https://pbs.twimg.com/media/FWnZKmxWIAA15kX.jpg,
1543003111769399297,https://twitter.com/SBF_FTX/status/1543003111769399297,Reply,photo,https://pbs.twimg.com/media/FWnZIXcX0AIEaCW.jpg,
1543003111769399297,https://twitter.com/SBF_FTX/status/1543003111769399297,Reply,photo,https://pbs.twimg.com/media/FWnZIYiXEAIPPt-.jpg,
1543003111769399297,https://twitter.com/SBF_FTX/status/1543003111769399297,Reply,photo,https://pbs.twimg.com/media/FWnZI1OWYAM9am3.jpg,
1543003111769399297,https://twitter.com/SBF_FTX/status/1543003111769399297,Reply,photo,https://pbs.twimg.com/media/FWnZIl8WIAAdJIL.jpg,
1543003081499082754,https://twitter.com/SBF_FTX/status/1543003081499082754,Tweet,photo,https://pbs.twimg.com/media/FWnZHA4XwAAP13N.jpg,
1543003081499082754,https://twitter.com/SBF_FTX/status/1543003081499082754,Tweet,photo,https://pbs.twimg.com/media/FWnZHApWAAENFMZ.jpg,
1543003081499082754,https://twitter.com/SBF_FTX/status/1543003081499082754,Tweet,photo,https://pbs.twimg.com/media/FWnZHBIX0AEBoJT.jpg,
1543003081499082754,https://twitter.com/SBF_FTX/status/1543003081499082754,Tweet,photo,https://pbs.twimg.com/media/FWnZHBfXgAY_dFH.jpg,
1542023558003671040,https://twitter.com/SBF_FTX/status/1542023558003671040,Reply,photo,https://pbs.twimg.com/media/FWZeOXBWAAATQZT.jpg,
1542020319032000513,https://twitter.com/SBF_FTX/status/1542020319032000513,Tweet,photo,https://pbs.twimg.com/media/FWZbMe0XkAIxR-q.png,
1536747440694472705,https://twitter.com/SBF_FTX/status/1536747440694472705,Reply,photo,https://pbs.twimg.com/media/FVOfWjOUEAAGeol.png,
1531606174780608513,https://twitter.com/SBF_FTX/status/1531606174780608513,Tweet,photo,https://pbs.twimg.com/media/FUFboXTWIAAxGfm.jpg,
1531037043668701184,https://twitter.com/SBF_FTX/status/1531037043668701184,Reply,photo,https://pbs.twimg.com/media/FT9WE8RXEAAFTfw.jpg,
1531036846926532608,https://twitter.com/SBF_FTX/status/1531036846926532608,Reply,photo,https://pbs.twimg.com/media/FT9V5gGWUAI7Hlr.jpg,
1527347896714088448,https://twitter.com/SBF_FTX/status/1527347896714088448,Tweet,photo,https://pbs.twimg.com/media/FTI423lagAEHCgG.jpg,
1526256307615027200,https://twitter.com/SBF_FTX/status/1526256307615027200,Tweet,photo,https://pbs.twimg.com/media/FS5Z48-XEAUlGA5.png,
1524710740585766913,https://twitter.com/SBF_FTX/status/1524710740585766913,Reply,photo,https://pbs.twimg.com/media/FSjcO23WYAAyLeb.jpg,
1524685168409288704,https://twitter.com/SBF_FTX/status/1524685168409288704,Reply,photo,https://pbs.twimg.com/media/FSjEAVIX0AAmEUn.png,
1518928339037261824,https://twitter.com/SBF_FTX/status/1518928339037261824,Reply,photo,https://pbs.twimg.com/media/FRRRJCeXIAMzT1l.jpg,
1518603431182807042,https://twitter.com/SBF_FTX/status/1518603431182807042,Tweet,photo,https://pbs.twimg.com/media/FRMpxSMXIAEH2K8.jpg,
1517153493261320192,https://twitter.com/SBF_FTX/status/1517153493261320192,Tweet,photo,https://pbs.twimg.com/media/FQ4C8QUVEAEHfM9.jpg,
1516469250294177798,https://twitter.com/SBF_FTX/status/1516469250294177798,Reply,photo,https://pbs.twimg.com/media/FQuUuoGXEAE4WUx.jpg,
1515004787120652291,https://twitter.com/SBF_FTX/status/1515004787120652291,Tweet,photo,https://pbs.twimg.com/media/FQZgd7OWQAM8lIu.jpg,
1514764344210374660,https://twitter.com/SBF_FTX/status/1514764344210374660,Reply,photo,https://pbs.twimg.com/media/FQWCQmZWUAM9bGn.jpg,
1514764341404438535,https://twitter.com/SBF_FTX/status/1514764341404438535,Reply,photo,https://pbs.twimg.com/media/FQWBLciXoAMzi4i.jpg,
1514764333032562691,https://twitter.com/SBF_FTX/status/1514764333032562691,Tweet,photo,https://pbs.twimg.com/media/FQV_cMOXIAgZCfZ.png,
1514610358840815632,https://twitter.com/SBF_FTX/status/1514610358840815632,Tweet,photo,https://pbs.twimg.com/media/FQT6CkEVIAQF24A.jpg,
1514588828153090052,https://twitter.com/SBF_FTX/status/1514588828153090052,Reply,photo,https://pbs.twimg.com/media/FQTljKUWUAcsG3m.png,
1513634713503768576,https://twitter.com/SBF_FTX/status/1513634713503768576,Tweet,photo,https://pbs.twimg.com/media/FQGCv_FXwAYYeFM.jpg,
1510982939496128525,https://twitter.com/SBF_FTX/status/1510982939496128525,Reply,photo,https://pbs.twimg.com/media/FPgW9dbWYAkXqpF.jpg,
1510982026668748802,https://twitter.com/SBF_FTX/status/1510982026668748802,Tweet,photo,https://pbs.twimg.com/media/FPgWASTXIAA3pD8.jpg,
1510691572245008395,https://twitter.com/SBF_FTX/status/1510691572245008395,Reply,photo,https://pbs.twimg.com/media/FPcN4dsXoAEIsqX.png,
1508868300285042690,https://twitter.com/SBF_FTX/status/1508868300285042690,Tweet,photo,https://pbs.twimg.com/media/FPCTbXzXMAgHnC-.png,
1508645104319410179,https://twitter.com/SBF_FTX/status/1508645104319410179,Quote,photo,https://pbs.twimg.com/media/FO_It7mWYAAqsC6.png,
1506926231723417602,https://twitter.com/SBF_FTX/status/1506926231723417602,Tweet,photo,https://pbs.twimg.com/media/FOmtQsDXsAEkGJ0.jpg,
1506305832933281792,https://twitter.com/SBF_FTX/status/1506305832933281792,Reply,photo,https://pbs.twimg.com/media/FOd4xLeXsAU_VX9.jpg,
1506208922063056897,https://twitter.com/SBF_FTX/status/1506208922063056897,Quote,photo,https://pbs.twimg.com/media/FOchBq3XEAUCDzb.jpg,
1506035164970954758,https://twitter.com/SBF_FTX/status/1506035164970954758,Tweet,photo,https://pbs.twimg.com/media/FOaC9PzXEAcoCE6.png,
1504870372122021891,https://twitter.com/SBF_FTX/status/1504870372122021891,Reply,photo,https://pbs.twimg.com/media/FOJewuUXIAM4N_J.jpg,
1504869209926471704,https://twitter.com/SBF_FTX/status/1504869209926471704,Reply,photo,https://pbs.twimg.com/media/FOJQ0BeXEAg9uVy.png,
1504869180625018881,https://twitter.com/SBF_FTX/status/1504869180625018881,Reply,photo,https://pbs.twimg.com/media/FOIo56kX0AEUxgt.png,
1504869180625018881,https://twitter.com/SBF_FTX/status/1504869180625018881,Reply,photo,https://pbs.twimg.com/media/FOIpHu3X0AMuf62.jpg,
1504718973811712030,https://twitter.com/SBF_FTX/status/1504718973811712030,Tweet,photo,https://pbs.twimg.com/media/FOHV7YCWUAMzvR9.jpg,
1503628551655940101,https://twitter.com/SBF_FTX/status/1503628551655940101,Reply,photo,https://pbs.twimg.com/media/FN3zAHNXMAMaMXt.jpg,
1503012541697507329,https://twitter.com/SBF_FTX/status/1503012541697507329,Tweet,photo,https://pbs.twimg.com/media/FNvF8CNX0AQWMqF.jpg,
1501966605231837190,https://twitter.com/SBF_FTX/status/1501966605231837190,Quote,photo,https://pbs.twimg.com/media/FNgOop0X0AkMlEb.jpg,
1501949587606573063,https://twitter.com/SBF_FTX/status/1501949587606573063,Quote,photo,https://pbs.twimg.com/media/FNf_IHEWYAMaf1Z.png,
1501231528252035078,https://twitter.com/SBF_FTX/status/1501231528252035078,Tweet,photo,https://pbs.twimg.com/media/FNVx9MUWYAUAfT7.png,
1498336926532784129,https://twitter.com/SBF_FTX/status/1498336926532784129,Tweet,photo,https://pbs.twimg.com/media/FMspLziXMAs2FbU.jpg,
1497039549452922880,https://twitter.com/SBF_FTX/status/1497039549452922880,Tweet,photo,https://pbs.twimg.com/media/FMaNfySXsCQI02D.jpg,
1496979746525270020,https://twitter.com/SBF_FTX/status/1496979746525270020,Reply,photo,https://pbs.twimg.com/media/FMZXGNeWYAsPj75.png,
1496745231986790401,https://twitter.com/SBF_FTX/status/1496745231986790401,Reply,photo,https://pbs.twimg.com/media/FMV_JRtVQAAm5tZ.jpg,
1493732253653999618,https://twitter.com/SBF_FTX/status/1493732253653999618,Reply,photo,https://pbs.twimg.com/media/FLrL68JVUAkKMVj.png,
1493710273911398403,https://twitter.com/SBF_FTX/status/1493710273911398403,Tweet,photo,https://pbs.twimg.com/media/FLq5kYPXMAE4o6d.jpg,
1493030811762712576,https://twitter.com/SBF_FTX/status/1493030811762712576,Reply,photo,https://pbs.twimg.com/media/FLhPiwXVQAMYMiz.jpg,
1493026766658539520,https://twitter.com/SBF_FTX/status/1493026766658539520,Reply,photo,https://pbs.twimg.com/media/FLhL7fSVkAIRgsn.jpg,
1493020435830640640,https://twitter.com/SBF_FTX/status/1493020435830640640,Reply,photo,https://pbs.twimg.com/media/FLhGK5qVEAEadZJ.jpg,
1493009629650964481,https://twitter.com/SBF_FTX/status/1493009629650964481,Reply,photo,https://pbs.twimg.com/media/FLg8V3pUYAIYIXv.jpg,
1492994195132321793,https://twitter.com/SBF_FTX/status/1492994195132321793,Tweet,photo,https://pbs.twimg.com/media/FLguTfCVkAElL3S.jpg,
1491428843760263171,https://twitter.com/SBF_FTX/status/1491428843760263171,Tweet,photo,https://pbs.twimg.com/media/FLKem1AWUAQ9yty.jpg,
1488720148148142084,https://twitter.com/SBF_FTX/status/1488720148148142084,Tweet,video,https://video.twimg.com/ext_tw_video/1488717877846884355/pu/vid/640x360/5XbYOYLyk2Fbagn5.mp4?tag=12,
1484578656160825348,https://twitter.com/SBF_FTX/status/1484578656160825348,Tweet,photo,https://pbs.twimg.com/media/FJpIZ0uXIAQWBz3.png,
1483961889453490177,https://twitter.com/SBF_FTX/status/1483961889453490177,Reply,photo,https://pbs.twimg.com/media/FJgU9O-XEAQZSpZ.png,
1483961886605467649,https://twitter.com/SBF_FTX/status/1483961886605467649,Reply,photo,https://pbs.twimg.com/media/FJgUZbXXEAEEllQ.png,
1482199759565864967,https://twitter.com/SBF_FTX/status/1482199759565864967,Quote,photo,https://pbs.twimg.com/media/FJHUrUAWUAkZF4i.png,
1480951965051936772,https://twitter.com/SBF_FTX/status/1480951965051936772,Tweet,photo,https://pbs.twimg.com/media/FI1l9Y9XoAM55Qr.jpg,
1479187127732776965,https://twitter.com/SBF_FTX/status/1479187127732776965,Tweet,photo,https://pbs.twimg.com/media/FIcgzSnWQAIIs-h.png,
1478949488836370437,https://twitter.com/SBF_FTX/status/1478949488836370437,Quote,photo,https://pbs.twimg.com/media/FIZItYsXwAEGlDA.jpg,
1476800469502734336,https://twitter.com/SBF_FTX/status/1476800469502734336,Reply,photo,https://pbs.twimg.com/media/FH6dDElXMAUO_BW.png,
1476615814807756804,https://twitter.com/SBF_FTX/status/1476615814807756804,Reply,photo,https://pbs.twimg.com/media/FH3928jXsAATItY.jpg,
1476615807295791107,https://twitter.com/SBF_FTX/status/1476615807295791107,Reply,photo,https://pbs.twimg.com/media/FH39kAAXoAMmosm.jpg,
1476615807295791107,https://twitter.com/SBF_FTX/status/1476615807295791107,Reply,photo,https://pbs.twimg.com/media/FH39lxiWUAMNq2i.jpg,
1476615807295791107,https://twitter.com/SBF_FTX/status/1476615807295791107,Reply,photo,https://pbs.twimg.com/media/FH39xH_WYAgRjEC.jpg,
1476615799100133381,https://twitter.com/SBF_FTX/status/1476615799100133381,Reply,photo,https://pbs.twimg.com/media/FH383XhXEAcVPD4.jpg,
1476615799100133381,https://twitter.com/SBF_FTX/status/1476615799100133381,Reply,photo,https://pbs.twimg.com/media/FH39BTCXEAY_zt4.jpg,
1476615791063838723,https://twitter.com/SBF_FTX/status/1476615791063838723,Reply,photo,https://pbs.twimg.com/media/FH39dpdXMAgoaVQ.jpg,
1476615791063838723,https://twitter.com/SBF_FTX/status/1476615791063838723,Reply,photo,https://pbs.twimg.com/media/FH39fOfXIAYD95V.jpg,
1476615791063838723,https://twitter.com/SBF_FTX/status/1476615791063838723,Reply,photo,https://pbs.twimg.com/media/FH39gznXoAQcHl0.jpg,
1475567126165532676,https://twitter.com/SBF_FTX/status/1475567126165532676,Tweet,photo,https://pbs.twimg.com/media/FHondEkXMAMHiPZ.png,
1473340534982946818,https://twitter.com/SBF_FTX/status/1473340534982946818,Reply,photo,https://pbs.twimg.com/media/FHJbJaGWYAY7XV4.jpg,
1473340529203191816,https://twitter.com/SBF_FTX/status/1473340529203191816,Tweet,photo,https://pbs.twimg.com/media/FHJaED2XoAIbmOq.png,
1473340529203191816,https://twitter.com/SBF_FTX/status/1473340529203191816,Tweet,photo,https://pbs.twimg.com/media/FHJaIz1WQAsd3ay.jpg,
1471304433627807745,https://twitter.com/SBF_FTX/status/1471304433627807745,Tweet,photo,https://pbs.twimg.com/media/FGsfhGxXIAQct1H.jpg,
1471276642886684675,https://twitter.com/SBF_FTX/status/1471276642886684675,Reply,photo,https://pbs.twimg.com/media/FGsGTQnXMAkGP3I.jpg,
1469464766699692035,https://twitter.com/SBF_FTX/status/1469464766699692035,Tweet,photo,https://pbs.twimg.com/media/FGSWZ0gXEAEJ-lQ.jpg,
1469432212449894409,https://twitter.com/SBF_FTX/status/1469432212449894409,Reply,photo,https://pbs.twimg.com/media/FGR36JpWQAkEoVv.png,
1469432206154215425,https://twitter.com/SBF_FTX/status/1469432206154215425,Tweet,photo,https://pbs.twimg.com/media/FGR23oBX0AIx0XW.png,
1469373688088829957,https://twitter.com/SBF_FTX/status/1469373688088829957,Tweet,photo,https://pbs.twimg.com/media/FGRDk-3XwAcg9F6.jpg,
1468768385064448002,https://twitter.com/SBF_FTX/status/1468768385064448002,Tweet,photo,https://pbs.twimg.com/media/FGIdCagX0AQN-XA.jpg,
1467271233834307588,https://twitter.com/SBF_FTX/status/1467271233834307588,Tweet,video,https://video.twimg.com/ext_tw_video/1467271093731958787/pu/vid/720x1280/5tBQClV_niJTeaKh.mp4?tag=12,
1465764707923644428,https://twitter.com/SBF_FTX/status/1465764707923644428,Tweet,photo,https://pbs.twimg.com/media/FFdxOcuWUAAy36U.jpg,
1464023564538023943,https://twitter.com/SBF_FTX/status/1464023564538023943,Reply,photo,https://pbs.twimg.com/media/FFFBgd0WQAIeYJw.jpg,
1464023551212675074,https://twitter.com/SBF_FTX/status/1464023551212675074,Reply,photo,https://pbs.twimg.com/media/FFE-rabXEAULVHO.jpg,
1464023533760258054,https://twitter.com/SBF_FTX/status/1464023533760258054,Reply,photo,https://pbs.twimg.com/media/FFE7zaYWUAcuGuZ.jpg,
1461709871561285632,https://twitter.com/SBF_FTX/status/1461709871561285632,Tweet,photo,https://pbs.twimg.com/media/FEkJYROWUAs6D1J.png,
1461705063475331082,https://twitter.com/SBF_FTX/status/1461705063475331082,Tweet,photo,https://pbs.twimg.com/media/FEkE6PMXoAI0Ukj.png,
1459996148949827596,https://twitter.com/SBF_FTX/status/1459996148949827596,Tweet,photo,https://pbs.twimg.com/media/FELyu_KXIAkjlO_.jpg,
1459177894429790245,https://twitter.com/SBF_FTX/status/1459177894429790245,Tweet,photo,https://pbs.twimg.com/media/FEAKiyVXoAMsCcX.png,
1458205117862264837,https://twitter.com/SBF_FTX/status/1458205117862264837,Reply,photo,https://pbs.twimg.com/media/FDyVWyKXoAUqsn0.png,
1458205114892800004,https://twitter.com/SBF_FTX/status/1458205114892800004,Reply,photo,https://pbs.twimg.com/media/FDyVae7XsAgc5UU.jpg,
1458205110807453698,https://twitter.com/SBF_FTX/status/1458205110807453698,Reply,photo,https://pbs.twimg.com/media/FDyQCi6WYAAPY-g.png,
1458205107577921538,https://twitter.com/SBF_FTX/status/1458205107577921538,Reply,photo,https://pbs.twimg.com/media/FDyPgEpWQAsuP7E.png,
1457819466474172418,https://twitter.com/SBF_FTX/status/1457819466474172418,Tweet,photo,https://pbs.twimg.com/media/FDs2xpTWQAQJJEn.png,
1456760200808083465,https://twitter.com/SBF_FTX/status/1456760200808083465,Tweet,photo,https://pbs.twimg.com/media/FDdzn9zXoAIs2r7.jpg,
1456327138852941824,https://twitter.com/SBF_FTX/status/1456327138852941824,Reply,photo,https://pbs.twimg.com/media/FDXo_zEXsAAESw4.jpg,
1456327109945741315,https://twitter.com/SBF_FTX/status/1456327109945741315,Reply,photo,https://pbs.twimg.com/media/FDXg7vsXMAYipv1.png,
1456327109945741315,https://twitter.com/SBF_FTX/status/1456327109945741315,Reply,photo,https://pbs.twimg.com/media/FDXhDFvWUAgDgvI.jpg,
1456160469786431488,https://twitter.com/SBF_FTX/status/1456160469786431488,Reply,photo,https://pbs.twimg.com/media/FDVHiZZWEAEwZs3.png,
1456160465621594116,https://twitter.com/SBF_FTX/status/1456160465621594116,Reply,photo,https://pbs.twimg.com/media/FDVGNsyXIAUvJoZ.png,
1455315028073238538,https://twitter.com/SBF_FTX/status/1455315028073238538,Reply,animated_gif,https://video.twimg.com/tweet_video/FDJRRjHXsAUgvqC.mp4,
1454207025089499142,https://twitter.com/SBF_FTX/status/1454207025089499142,Tweet,photo,https://pbs.twimg.com/media/FC5hkXEXEAE0USk.jpg,
1453865315599847428,https://twitter.com/SBF_FTX/status/1453865315599847428,Tweet,photo,https://pbs.twimg.com/media/FC0qu6tWEAEBt7H.jpg,
1453863190555734019,https://twitter.com/SBF_FTX/status/1453863190555734019,Tweet,photo,https://pbs.twimg.com/media/FC0ozjXWUAIWh7I.png,
1453180665353195529,https://twitter.com/SBF_FTX/status/1453180665353195529,Tweet,photo,https://pbs.twimg.com/media/FCq8G0lXsAI50cs.jpg,
1451348536017276930,https://twitter.com/SBF_FTX/status/1451348536017276930,Tweet,photo,https://pbs.twimg.com/media/FCQyzN9aMAAPDSG.jpg,
